smiles,Mol ID,canonical_smiles
CCC1=CC=CC(C(=O)N2CCC(C(F)CN3C=C(C4=NNC5=CC=CC=C45)N=N3)CC2)=C1,MOL_737,CCc1cccc(C(=O)N2CCC(C(F)Cn3cc(-c4n[nH]c5ccccc45)nn3)CC2)c1
CCC1=NNC2=CC=C(C(=O)N3CCN(C4=CC(C5=CC=CO5)=NC(C)=N4)CC(O)C3)C=C12,MOL_738,CCc1n[nH]c2ccc(C(=O)N3CCN(c4cc(-c5ccco5)nc(C)n4)CC(O)C3)cc12
CCC1=NC(C)=C(C(=O)N2CCOC(C3=CC=C(C4=NNN=N4)C=C3)C2)C(C)=N1,MOL_739,CCc1nc(C)c(C(=O)N2CCOC(c3ccc(-c4nn[nH]n4)cc3)C2)c(C)n1
N#CC1=NC(N[C@@H]2CCN(C(=O)C3=CSC(C4=CC=CO4)=N3)CC[C@H]2F)=CC=N1,MOL_740,N#Cc1nccc(N[C@@H]2CCN(C(=O)c3csc(-c4ccco4)n3)CC[C@H]2F)n1
CCOC1=NOC(C(=O)N2CCCC(C3=CSC(C4=CN=C5C=CC=CC5=C4)=N3)C2)=C1,MOL_741,CCOc1cc(C(=O)N2CCCC(c3csc(-c4cnc5ccccc5c4)n3)C2)on1
CC(=O)NC1=CC(C2=NNC3=CC=C(Br)C=C23)=CC=N1,MOL_742,CC(=O)Nc1cc(-c2n[nH]c3ccc(Br)cc23)ccn1
CCC1=NC(C2=CN(C3=NNC4=CC=CN=C34)N=N2)=CS1,MOL_743,CCc1nc(-c2cn(-c3n[nH]c4cccnc34)nn2)cs1
COC1=CC=CC2=C1OC(=O)C(C1=CSC(C3=CNC=N3)=N1)=C2,MOL_744,COc1cccc2cc(-c3csc(-c4c[nH]cn4)n3)c(=O)oc12
COC1=CC=C(C)C=C1C1=CSC(NC(=O)C2=NNC(C(C)(C)C)=C2C)=N1,MOL_745,COc1ccc(C)cc1-c1csc(NC(=O)c2n[nH]c(C(C)(C)C)c2C)n1
O=C(O)CN1N=CC(NC(=O)C2=CSC(C3=C(Cl)C=CC=C3Cl)=N2)=N1,MOL_746,O=C(O)Cn1ncc(NC(=O)c2csc(-c3c(Cl)cccc3Cl)n2)n1
CCOC1=CC=C(N2N=CC(C3=NC(C4=CC=CNC4=O)=NO3)=C2C)N=N1,MOL_747,CCOc1ccc(-n2ncc(-c3nc(-c4ccc[nH]c4=O)no3)c2C)nn1
CC1=NNC(=O)C(C(=O)N2CCC(C3=NC(CC4=CC=C(Br)C=C4)=CS3)CC2)=C1C,MOL_748,Cc1n[nH]c(=O)c(C(=O)N2CCC(c3nc(Cc4ccc(Br)cc4)cs3)CC2)c1C
CC1=CC=C2OC(C3=CNC4=NC=CC=C34)=CC2=C1,MOL_749,Cc1ccc2oc(-c3c[nH]c4ncccc34)cc2c1
CC1=NC(C2=CC=CC(NC(=O)C3=CSC(C4=CC=CS4)=N3)=C2)=NN1,MOL_750,Cc1nc(-c2cccc(NC(=O)c3csc(-c4cccs4)n3)c2)n[nH]1
O=[N+]([O-])C1=CC=CC=C1C1=NC(C2=CC=C(F)C(F)=C2)=CS1,MOL_751,O=[N+]([O-])c1ccccc1-c1nc(-c2ccc(F)c(F)c2)cs1
CC1=NN(C2CCOCC2)C(C)=C1C1=NC(C2=CC=CC=C2F)=CS1,MOL_752,Cc1nn(C2CCOCC2)c(C)c1-c1nc(-c2ccccc2F)cs1
CN(CCCO)C1=C2C=CC=C(F)C2=NC(NCC(C)(C)CC2=CC=CC(Cl)=C2)=N1,MOL_753,CN(CCCO)c1nc(NCC(C)(C)Cc2cccc(Cl)c2)nc2c(F)cccc12
CC1=NNC(=O)C(C(=O)NCC2=CC=C(C3=NC(C4=CN(C)N=C4C)=CS3)C=C2)=C1,MOL_754,Cc1cc(C(=O)NCc2ccc(-c3nc(-c4cn(C)nc4C)cs3)cc2)c(=O)[nH]n1
CC(=O)NC1=CC=CC(C2=NOC(C3=CC=C(C4=CSC(C)=N4)S3)=N2)=C1,MOL_755,CC(=O)Nc1cccc(-c2noc(-c3ccc(-c4csc(C)n4)s3)n2)c1
NC(=O)C1=COC(C2=CSC(C3=CC(F)=CC=C3Br)=N2)=C1,MOL_756,NC(=O)c1coc(-c2csc(-c3cc(F)ccc3Br)n2)c1
COC(=O)C1=NC(C(=O)N2CCOC(CC3=CN(C4=CC=C(F)C=N4)N=N3)C2)=CS1,MOL_757,COC(=O)c1nc(C(=O)N2CCOC(Cc3cn(-c4ccc(F)cn4)nn3)C2)cs1
CC1=CC(F)=CC=C1N1C=C(O)C(C(=O)NC2=NC3=CC(C(N)=O)=CC=C3N2)=N1,MOL_758,Cc1cc(F)ccc1-n1cc(O)c(C(=O)Nc2nc3cc(C(N)=O)ccc3[nH]2)n1
CCC1CN(C2=C3OC4=CC=CC=C4C3=NC(Cl)=N2)CCO1,MOL_759,CCC1CN(c2nc(Cl)nc3c2oc2ccccc23)CCO1
CC1=CC(C2=NC(C3=CC=CN=C3)=NO2)=CN(C)C1=O,MOL_760,Cc1cc(-c2nc(-c3cccnc3)no2)cn(C)c1=O
CCOC(=O)C1=C(C2=CC=NC=C2)NC(=S)NC1C1=NC2=NC=CC=C2C(C)=C1,MOL_761,CCOC(=O)C1=C(c2ccncc2)NC(=S)NC1c1cc(C)c2cccnc2n1
COC1(C2=CN(C3=CC=C(C(=O)N4CCOC(CC5=CC=CC=C5)C4)C=C3)N=N2)CCOC1,MOL_762,COC1(c2cn(-c3ccc(C(=O)N4CCOC(Cc5ccccc5)C4)cc3)nn2)CCOC1
COC1=CC=C(C(OC)C(=O)N2CCC(NC3=NC(C4=CC=CNC4=O)=CS3)C2)C=C1,MOL_763,COc1ccc(C(OC)C(=O)N2CCC(Nc3nc(-c4ccc[nH]c4=O)cs3)C2)cc1
ClC1=CC=CC(OC2=NC=C(C3=CNC4=NC=CC=C34)C=N2)=C1,MOL_764,Clc1cccc(Oc2ncc(-c3c[nH]c4ncccc34)cn2)c1
CN1CCOC(CNC(=O)C2=CC(C3=CN(C4=CC=CN=C4C(=O)O)N=N3)=CC=N2)C1,MOL_765,CN1CCOC(CNC(=O)c2cc(-c3cn(-c4cccnc4C(=O)O)nn3)ccn2)C1
COC1=CC2=C(C=C1C(=O)N1CCC(NC3=NC(C4=C(C)OC=C4)=CS3)C1)NC=C2,MOL_766,COc1cc2cc[nH]c2cc1C(=O)N1CCC(Nc2nc(-c3ccoc3C)cs2)C1
COCOC1=CC=C(C#N)C=C1C1=CSC(C2=CC=CC=N2)=N1,MOL_767,COCOc1ccc(C#N)cc1-c1csc(-c2ccccn2)n1
COC1=CC=CC=C1C(C)NC1=C2N=CN(C)C2=NC(N2CCC3=NC(C)=NC=C3C2)=N1,MOL_768,COc1ccccc1C(C)Nc1nc(N2CCc3nc(C)ncc3C2)nc2c1ncn2C
CC1=CC(C)=CC(C2=NC3=CC=C(C(=O)O)N=C3N2)=C1,MOL_769,Cc1cc(C)cc(-c2nc3ccc(C(=O)O)nc3[nH]2)c1
CC1=NN(C)C2=CC(C3=CC=CO3)=CN=C12,MOL_770,Cc1nn(C)c2cc(-c3ccco3)cnc12
COCCN1C(C)=CC(C2=CSC(C(NC(=O)C3=CC4=NC=CC=C4N3)C3CC3)=N2)=C1C,MOL_771,COCCn1c(C)cc(-c2csc(C(NC(=O)c3cc4ncccc4[nH]3)C3CC3)n2)c1C
COC1=CC=C(C2=NC(C(=O)NCC3=NN=C(C4=CC(Br)=CC=C4)O3)=CS2)C=C1,MOL_772,COc1ccc(-c2nc(C(=O)NCc3nnc(-c4cccc(Br)c4)o3)cs2)cc1
COC1=CN=CC(C2=CN([C@H]3COC[C@H]3NC(=O)C3=CSC(C4=CC=NC=C4)=N3)N=N2)=C1,MOL_773,COc1cncc(-c2cn([C@H]3COC[C@H]3NC(=O)c3csc(-c4ccncc4)n3)nn2)c1
O=C(NS(=O)(=O)C1=CC=C2N=CNC(=O)C2=C1)C1=CSC(C2=CC=C(F)C(Cl)=C2)=N1,MOL_774,O=C(NS(=O)(=O)c1ccc2nc[nH]c(=O)c2c1)c1csc(-c2ccc(F)c(Cl)c2)n1
CCC1CN(C(=O)C2(NC(=O)C3=CC=C(OCC4=CN5C=CC=C(C)C5=N4)C=C3)CC2)CCO1,MOL_775,CCC1CN(C(=O)C2(NC(=O)c3ccc(OCc4cn5cccc(C)c5n4)cc3)CC2)CCO1
CS(=O)(=O)C1=CC=C(O)C(C(=O)NC2=CC=C(C3=NC(C4CC4)=NO3)C=C2)=C1,MOL_776,CS(=O)(=O)c1ccc(O)c(C(=O)Nc2ccc(-c3nc(C4CC4)no3)cc2)c1
CC1=C(C2=NOC(C3=C(C)NC4=NC=CC=C34)=N2)SC=N1,MOL_777,Cc1ncsc1-c1noc(-c2c(C)[nH]c3ncccc23)n1
C#CCCCOC1=CC=C(C(=O)N2CCCC(C3=CC(C4=CC=CC=C4)=NN3)C2)C=C1,MOL_778,C#CCCCOc1ccc(C(=O)N2CCCC(c3cc(-c4ccccc4)n[nH]3)C2)cc1
CC1=CC(N2C(C)=CC(C3=CSC(C4=CC=CN=N4)=N3)=C2C)=NO1,MOL_779,Cc1cc(-n2c(C)cc(-c3csc(-c4cccnn4)n3)c2C)no1
Nc1cc(-c2ccc3nc(F)ccc3n2)cc(Cl)n1,MOL_780,Nc1cc(-c2ccc3nc(F)ccc3n2)cc(Cl)n1
COC(=O)N1CCCC(C(=O)N(C)C(C)C2=NC(C3=CNC4=CC=C(F)C=C34)=CS2)C1,MOL_781,COC(=O)N1CCCC(C(=O)N(C)C(C)c2nc(-c3c[nH]c4ccc(F)cc34)cs2)C1
CC1=NC(C2=CC=C3N=C(N)OC3=C2)=CC=C1Cl,MOL_782,Cc1nc(-c2ccc3nc(N)oc3c2)ccc1Cl
NC1=CC(C2=NOC(C3=COC(C4=CC=CO4)=N3)=N2)=NC=N1,MOL_783,Nc1cc(-c2noc(-c3coc(-c4ccco4)n3)n2)ncn1
O=C(C1=CNC(=O)C=C1)N1CCC(NC2=NC(C3=CC=C4C=CC=CC4=C3)=CS2)C1,MOL_784,O=C(c1ccc(=O)[nH]c1)N1CCC(Nc2nc(-c3ccc4ccccc4c3)cs2)C1
CC1=CC=C(C(=O)N2CCOC(CC3=CN(C4=CC=CC5=C4CCCC5)N=N3)C2)C(=O)N1,MOL_785,Cc1ccc(C(=O)N2CCOC(Cc3cn(-c4cccc5c4CCCC5)nn3)C2)c(=O)[nH]1
CC[C@H](NC(=O)C1=CC=C(C(=O)OC)C=N1)C1=CSC(NC2=CC=CC3=NC=CC=C23)=N1,MOL_786,CC[C@H](NC(=O)c1ccc(C(=O)OC)cn1)c1csc(Nc2cccc3ncccc23)n1
Cc1cc(-c2ccc3cc(O)[nH]c3n2)cc(N)c1O,MOL_787,Cc1cc(-c2ccc3cc(O)[nH]c3n2)cc(N)c1O
CCC1=CC(C)=C(C(=O)N2CCC(C3=CN(C4=CC=CC5=NC=CC=C45)N=N3)C2)O1,MOL_788,CCc1cc(C)c(C(=O)N2CCC(c3cn(-c4cccc5ncccc45)nn3)C2)o1
CC1=CC(N)=NC(C2=CN=C3C=NNC3=C2)=C1,MOL_789,Cc1cc(N)nc(-c2cnc3cn[nH]c3c2)c1
CCOC(=O)C1(C(=O)NCC2=NC(C3=NC(C4=CC=CC=C4)=CS3)=CS2)CC1(C)C,MOL_790,CCOC(=O)C1(C(=O)NCc2nc(-c3nc(-c4ccccc4)cs3)cs2)CC1(C)C
CNC1=NC=CC(C(=O)N2CCCC(C3=NC(C4=CNC5=NC=CC=C45)=CS3)C2)=N1,MOL_791,CNc1nccc(C(=O)N2CCCC(c3nc(-c4c[nH]c5ncccc45)cs3)C2)n1
CN1C(C2=CC=C(C(=O)N3CCC(CC4=CN(C5=CC=CN=C5)N=N4)C3)C=C2)=NNC1=O,MOL_792,Cn1c(-c2ccc(C(=O)N3CCC(Cc4cn(-c5cccnc5)nn4)C3)cc2)n[nH]c1=O
Cc1ccc2c(-c3csc(-c4c[nH]cn4)n3)c[nH]c2n1,MOL_793,Cc1ccc2c(-c3csc(-c4c[nH]cn4)n3)c[nH]c2n1
COC1=CC=CC=C1C(CF)NC1=NC2=CC=CN=C2C(NCC2=NC(C)=CC(C)=N2)=N1,MOL_794,COc1ccccc1C(CF)Nc1nc(NCc2nc(C)cc(C)n2)c2ncccc2n1
CC1=CC(C(=O)N2CCCC(C3=CN(C4=CC=C(F)C=C4F)N=N3)C2)=CNC1=O,MOL_795,Cc1cc(C(=O)N2CCCC(c3cn(-c4ccc(F)cc4F)nn3)C2)c[nH]c1=O
NC1=NC2=CN=C(C3=CNC4=NC=CC=C34)C=C2S1,MOL_796,Nc1nc2cnc(-c3c[nH]c4ncccc34)cc2s1
COC1=CC=CC=C1C(C)NC1=NC2=CC=CN=C2C(N(C)CC2=CC=C3OCCC3=C2)=N1,MOL_797,COc1ccccc1C(C)Nc1nc(N(C)Cc2ccc3c(c2)CCO3)c2ncccc2n1
COC1=CC=C(F)C(C2=C(NCC3=CC(Cl)=CC=C3)N3C(S(N)(=O)=O)=CC=CC3=N2)=C1OC,MOL_798,COc1ccc(F)c(-c2nc3cccc(S(N)(=O)=O)n3c2NCc2cccc(Cl)c2)c1OC
COC[C@H]1C[C@@H](CN=[N+]=[N-])N(C2=NC=NC(C(N)=O)=C2)C1,MOL_799,COC[C@H]1C[C@@H](CN=[N+]=[N-])N(c2cc(C(N)=O)ncn2)C1
COC(=O)C1=CC(C(=O)N2CC(CNC3=CC=NC(C4=NC=CC=N4)=N3)CC2C)=CN1C,MOL_800,COC(=O)c1cc(C(=O)N2CC(CNc3ccnc(-c4ncccn4)n3)CC2C)cn1C
CCC1=CC(C)=CC(C(=O)N2CCOC(CC3=CN(C4=NC=C(Br)C=N4)N=N3)C2)=C1,MOL_801,CCc1cc(C)cc(C(=O)N2CCOC(Cc3cn(-c4ncc(Br)cn4)nn3)C2)c1
CC1=CC=C2NC(NC(=O)C3=NN(C4=CC=CC=C4Cl)C(C4CC4)=N3)=NC2=C1,MOL_802,Cc1ccc2[nH]c(NC(=O)c3nc(C4CC4)n(-c4ccccc4Cl)n3)nc2c1
CC(C)c1ccc(CC2CN(C(=O)Cc3ccc4cn[nH]c4c3)C2)c(O)c1,MOL_803,CC(C)c1ccc(CC2CN(C(=O)Cc3ccc4cn[nH]c4c3)C2)c(O)c1
CC1=CC(C2=CN(CC3=CC=C(C(=O)N4CCCC(C5=NC=CC=N5)C4)O3)N=N2)=CC(C)=N1,MOL_804,Cc1cc(-c2cn(Cc3ccc(C(=O)N4CCCC(c5ncccn5)C4)o3)nn2)cc(C)n1
Nc1ccccc1-c1ccc2nc(NC(=O)c3ccc4cccc(O)c4n3)[nH]c2c1,MOL_805,Nc1ccccc1-c1ccc2nc(NC(=O)c3ccc4cccc(O)c4n3)[nH]c2c1
COC(=O)C1=CC=CC2=C1C=CN2CC(=O)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,MOL_806,COC(=O)c1cccc2c1ccn2CC(=O)Nc1nccc(-c2cc(F)cc(F)c2)n1
COC1=CC=C(NC2=NC(C(=O)NC3=CC=C4OCCC(=O)C4=C3)=CS2)C=C1,MOL_807,COc1ccc(Nc2nc(C(=O)Nc3ccc4c(c3)C(=O)CCO4)cs2)cc1
CCC1CC(NC2=CN(C)N=C2C2=CC=CC=N2)CCO1,MOL_808,CCC1CC(Nc2cn(C)nc2-c2ccccn2)CCO1
CNc1cc(-c2ccc3n[nH]cc3n2)ccc1F,MOL_809,CNc1cc(-c2ccc3n[nH]cc3n2)ccc1F
CC1=CC=C(C2=CN=C(C(=O)N3CCOC(CC4=CN(C5=CN=NN5C)N=N4)C3)N=C2)C=C1,MOL_810,Cc1ccc(-c2cnc(C(=O)N3CCOC(Cc4cn(-c5cnnn5C)nn4)C3)nc2)cc1
CC=CC1=CN(C[C@@H]2C[C@@H]3CCC[C@@H]3N2C(=O)C2=CN=C(C3=CC=C4OCCC4=C3)S2)N=N1,MOL_811,CC=Cc1cn(C[C@@H]2C[C@@H]3CCC[C@@H]3N2C(=O)c2cnc(-c3ccc4c(c3)CCO4)s2)nn1
CCC1=CC=CC=C1C1=CSC(N2CC(NC(=O)C3=CC(=O)NC(C4CC4)=C3)C2)=N1,MOL_812,CCc1ccccc1-c1csc(N2CC(NC(=O)c3cc(C4CC4)[nH]c(=O)c3)C2)n1
CN(C)CCN1C=NC2=CC(NC(=O)C3=CSC(C4=COC=C4)=N3)=CC=C21,MOL_813,CN(C)CCn1cnc2cc(NC(=O)c3csc(-c4ccoc4)n3)ccc21
O=C(NC1CCNC2=CC(F)=CC=C21)C1=CSC(C2=CC=C([N+](=O)[O-])C=C2)=N1,MOL_814,O=C(NC1CCNc2cc(F)ccc21)c1csc(-c2ccc([N+](=O)[O-])cc2)n1
CN1CCN(C(=O)C2=CC=NC(C3=CN(CC4=CN=CO4)N=N3)=C2)C(C(=O)O)C1,MOL_815,CN1CCN(C(=O)c2ccnc(-c3cn(Cc4cnco4)nn3)c2)C(C(=O)O)C1
CC(=O)N1CCN(C2=CC(C3=NOC(C4=CNC5=CC=CN=C45)=N3)=CC=N2)CC1,MOL_816,CC(=O)N1CCN(c2cc(-c3noc(-c4c[nH]c5cccnc45)n3)ccn2)CC1
C1=CC2=NC=C(NC3CCOC3)N2C(C2=CC=C3OCCC3=C2)=C1,MOL_817,c1cc(-c2ccc3c(c2)CCO3)n2c(NC3CCOC3)cnc2c1
CC1=CC=C(N2N=CC=C2NC(=O)C2=CSC(C3=CC=CS3)=N2)N=N1,MOL_818,Cc1ccc(-n2nccc2NC(=O)c2csc(-c3cccs3)n2)nn1
CC1=NC2=CC(C(=O)N3CCO[C@@H](C4=CN(C5=CC(N)=CC=C5C)N=N4)C3)=CN=C2N1,MOL_819,Cc1nc2cc(C(=O)N3CCO[C@@H](c4cn(-c5cc(N)ccc5C)nn4)C3)cnc2[nH]1
CC1=NOC(/C=C/C(=O)N2CCN(C(C)C3=NC(C4=CNC5=NC=CC=C45)=CS3)CC2)=C1,MOL_820,Cc1cc(/C=C/C(=O)N2CCN(C(C)c3nc(-c4c[nH]c5ncccc45)cs3)CC2)on1
CC1=CC=C2C(C(=O)NS(=O)(=O)C3=CC(C4=NC(C)=CS4)=CC=C3)=CC=NC2=C1,MOL_821,Cc1ccc2c(C(=O)NS(=O)(=O)c3cccc(-c4nc(C)cs4)c3)ccnc2c1
CC1CN(C(=O)C2=CN(CCF)N=C2)CCN(C2=NC(C3=CC(F)=CC=C3)=CC=N2)C1,MOL_822,CC1CN(C(=O)c2cnn(CCF)c2)CCN(c2nccc(-c3cccc(F)c3)n2)C1
NC1=NC(O)=CC(C2CCN(C(=O)C3=CSC(C4=CC=CN=C4)=N3)C2)=N1,MOL_823,Nc1nc(O)cc(C2CCN(C(=O)c3csc(-c4cccnc4)n3)C2)n1
CCCC1=NC2=C(C#N)C=NN2C(N2C[C@@H]3[C@@H](CN=[N+]=[N-])[C@@H]3C2)=C1,MOL_824,CCCc1cc(N2C[C@@H]3[C@@H](CN=[N+]=[N-])[C@@H]3C2)n2ncc(C#N)c2n1
CSC(C)(C)C1=CN(C2=CC=CC(C(=O)NC3=CC=C4OCCC4=C3)=C2)N=N1,MOL_825,CSC(C)(C)c1cn(-c2cccc(C(=O)Nc3ccc4c(c3)CCO4)c2)nn1
COC1=CC=CC=C1C(C)NC1=NC2=C(F)C=C(F)C=C2C(N2CCC(C3=NC(N)=NC(O)=C3)C2)=N1,MOL_826,COc1ccccc1C(C)Nc1nc(N2CCC(c3cc(O)nc(N)n3)C2)c2cc(F)cc(F)c2n1
CC1=NN(CC2=CC=C(F)C=C2)C(Cl)=C1C1=NC(C2=CC=CNC2=O)=NO1,MOL_827,Cc1nn(Cc2ccc(F)cc2)c(Cl)c1-c1nc(-c2ccc[nH]c2=O)no1
COC1=CC=CC(C2=NC([C@H](C)NC(=O)C3=CSC(C4=CC=C(F)C=C4)=N3)=CS2)=N1,MOL_828,COc1cccc(-c2nc([C@H](C)NC(=O)c3csc(-c4ccc(F)cc4)n3)cs2)n1
CC(=O)NC1=CC=CC(C2=NC(C3(NC(=O)C4=CC5=NNC(=O)N5C=C4)CC3)=CS2)=C1,MOL_829,CC(=O)Nc1cccc(-c2nc(C3(NC(=O)c4ccn5c(=O)[nH]nc5c4)CC3)cs2)c1
CC(C)C1=NC=NC=C1NCC1=NN(C)C(C2=CC=CO2)=C1,MOL_830,CC(C)c1ncncc1NCc1cc(-c2ccco2)n(C)n1
FC1=NC(C2=CC=CC3=CSN=C23)=CS1,MOL_831,Fc1nc(-c2cccc3csnc23)cs1
COC1=CC=CC(C2=C(C)OC(C3=CC=CC=C3)=N2)=C1F,MOL_832,COc1cccc(-c2nc(-c3ccccc3)oc2C)c1F
O=C(Nc1nc2ccc(-c3ccccn3)cc2[nH]1)c1ccc2c(c1)CCNC2,MOL_833,O=C(Nc1nc2ccc(-c3ccccn3)cc2[nH]1)c1ccc2c(c1)CCNC2
COC(=O)C1=CN=C(NCC2=CC=CC(C3=CN=CO3)=C2)N=C1,MOL_834,COC(=O)c1cnc(NCc2cccc(-c3cnco3)c2)nc1
CC(=O)NC1=CN=C(C)C(C(=O)N(C)C(C)C2=NC(C3=CN=C4C=CC=CN34)=CS2)=C1,MOL_835,CC(=O)Nc1cnc(C)c(C(=O)N(C)C(C)c2nc(-c3cnc4ccccn34)cs2)c1
CC1=CC(C2=CSC(C)=N2)=C2C=CC=NC2=N1,MOL_836,Cc1cc(-c2csc(C)n2)c2cccnc2n1
CC1=CC=C2C(C(=O)NC3=CC=C(N4C=CC(C(=O)O)=N4)C=C3)=NNC2=N1,MOL_837,Cc1ccc2c(C(=O)Nc3ccc(-n4ccc(C(=O)O)n4)cc3)n[nH]c2n1
CC1=CC(CNC(=O)C2=CC=NC(C3=CN(C[C@@H]4COCCO4)N=N3)=C2)=CC(C(=O)O)=C1,MOL_838,Cc1cc(CNC(=O)c2ccnc(-c3cn(C[C@@H]4COCCO4)nn3)c2)cc(C(=O)O)c1
CC1=CC(C2=NC(C3=CC=C(C#N)C(F)=C3)=CS2)=NN=C1C,MOL_839,Cc1cc(-c2nc(-c3ccc(C#N)c(F)c3)cs2)nnc1C
CCC1=CC(=O)NC(N2N=CC(C(=O)N3CCOC(C4=CC=CC5=CC=CC=C45)C3)=C2C)=N1,MOL_840,CCc1cc(=O)[nH]c(-n2ncc(C(=O)N3CCOC(c4cccc5ccccc45)C3)c2C)n1
O=C1COC2=C(C=C(Cl)C(C(=O)N3CCCC3C3=NC(C4=CC=CNC4=O)=CS3)=C2)N1,MOL_841,O=C1COc2cc(C(=O)N3CCCC3c3nc(-c4ccc[nH]c4=O)cs3)c(Cl)cc2N1
NC1=CN=CC(C2=CN(CC3CCCCN(C(=O)C4=CSC(C5=NC=CC=C5F)=N4)C3)N=N2)=C1,MOL_842,Nc1cncc(-c2cn(CC3CCCCN(C(=O)c4csc(-c5ncccc5F)n4)C3)nn2)c1
CC1=C(C2=NC(C3=CC=C(O)C=C3O)=CS2)SC=C1,MOL_843,Cc1ccsc1-c1nc(-c2ccc(O)cc2O)cs1
CCC1CCC1C(=O)NCC1=NC(C2=NC(C3=C(C)N(C4=NC=NN4)C(C)=C3)=CS2)=CS1,MOL_844,CCC1CCC1C(=O)NCc1nc(-c2nc(-c3cc(C)n(-c4ncn[nH]4)c3C)cs2)cs1
CN1C=C(C2=NC(CNC(=O)C3=CN(C4=CC=CC=N4)N=C3)=CS2)C(=O)NC1=O,MOL_845,Cn1cc(-c2nc(CNC(=O)c3cnn(-c4ccccn4)c3)cs2)c(=O)[nH]c1=O
CC1=CC=C2C(C3=CC=CC(CCC#N)=C3)=NNC2=N1,MOL_846,Cc1ccc2c(-c3cccc(CCC#N)c3)n[nH]c2n1
COC1=CC(C(=O)NCC2CN(C3=NC(C4=CC=CC=C4C)=NS3)CCO2)=CC=N1,MOL_847,COc1cc(C(=O)NCC2CN(c3nc(-c4ccccc4C)ns3)CCO2)ccn1
FC1=CC(F)=C(C2=CNC3=NC=CC=C23)C(Br)=C1,MOL_848,Fc1cc(F)c(-c2c[nH]c3ncccc23)c(Br)c1
N#CC1=CC=C2NC(NC(=O)C3=COC(C4=CC=C(F)C=N4)=N3)=NC2=C1,MOL_849,N#Cc1ccc2[nH]c(NC(=O)c3coc(-c4ccc(F)cn4)n3)nc2c1
CN1C=C(C2=NC(C3=CC=C4NC(=O)NC4=C3)=CS2)N=N1,MOL_850,Cn1cc(-c2nc(-c3ccc4[nH]c(=O)[nH]c4c3)cs2)nn1
CC1=CC=C(C2=CC3=NN(C)C=C3N=C2)N1,MOL_851,Cc1ccc(-c2cnc3cn(C)nc3c2)[nH]1
CC1=CC(C2=CC=CO2)=C2C=CC=CC2=C1N,MOL_852,Cc1cc(-c2ccco2)c2ccccc2c1N
CCOC(=O)C(C)(C)C1=CSC(NC(=O)C2=CC(C3=CC=C4OCCOC4=C3)=NN2)=N1,MOL_853,CCOC(=O)C(C)(C)c1csc(NC(=O)c2cc(-c3ccc4c(c3)OCCO4)n[nH]2)n1
CSC1=CC=C(C2=CN(C3=CC(C(=O)N4CCOC(CCC(=O)O)C4)=CC(F)=C3)N=N2)C=C1,MOL_854,CSc1ccc(-c2cn(-c3cc(F)cc(C(=O)N4CCOC(CCC(=O)O)C4)c3)nn2)cc1
CC1=NC(C2=C3C=CNC3=CC=C2F)=CS1,MOL_855,Cc1nc(-c2c(F)ccc3[nH]ccc23)cs1
CCC1C(=O)NCCN1C1=NC(C2CCN2C(=O)C2=CC(C3=CSC(C)=N3)=CC=C2)=CS1,MOL_856,CCC1C(=O)NCCN1c1nc(C2CCN2C(=O)c2cccc(-c3csc(C)n3)c2)cs1
C1=CN=CC(C2=CN3N=C(C4=CNC5=NC=CC=C45)SC3=N2)=C1,MOL_857,c1cncc(-c2cn3nc(-c4c[nH]c5ncccc45)sc3n2)c1
Nc1[nH]nc2ccc(-c3cc(O)c(F)c(F)c3)nc12,MOL_858,Nc1[nH]nc2ccc(-c3cc(O)c(F)c(F)c3)nc12
COC(=O)C1=CC=NC(NC2CN(C(=O)C3=NNC(C4=CC=CC=C4)=C3)C2)=N1,MOL_859,COC(=O)c1ccnc(NC2CN(C(=O)c3cc(-c4ccccc4)[nH]n3)C2)n1
CNS(=O)(=O)C1=CN(C)C(C(=O)NC2(C3=CSC(C4=CC=NC(Cl)=C4)=N3)CCC2)=C1,MOL_860,CNS(=O)(=O)c1cc(C(=O)NC2(c3csc(-c4ccnc(Cl)c4)n3)CCC2)n(C)c1
CNC1=NC=CC(C2=CC=C(C)C3=C2NN=C3)=N1,MOL_861,CNc1nccc(-c2ccc(C)c3cn[nH]c23)n1
ClC1=CC=C2C(C3=CNC4=NC=CC=C34)=COC2=C1,MOL_862,Clc1ccc2c(-c3c[nH]c4ncccc34)coc2c1
CC1=NC(C2=CC=C(C(=O)N3CCC(NC4=NC(C5=C(C)C=CO5)=CS4)C3)C=C2)=NO1,MOL_863,Cc1nc(-c2ccc(C(=O)N3CCC(Nc4nc(-c5occc5C)cs4)C3)cc2)no1
CNS(=O)(=O)C1=CC=C(NC(=O)C2=CSC(C(=O)C3=CC=CC=C3)=N2)C=C1,MOL_864,CNS(=O)(=O)c1ccc(NC(=O)c2csc(C(=O)c3ccccc3)n2)cc1
CCN1N=CC(C2=CSC(C3=CC=C(CNC(=O)C4=CC5=CC(C)=CN=C5N4)C=C3)=N2)=N1,MOL_865,CCn1ncc(-c2csc(-c3ccc(CNC(=O)c4cc5cc(C)cnc5[nH]4)cc3)n2)n1
